13
11 20
1614 371 32
579 357 45
159 1148 4
870 609 30
240 126 71
195 21 76
429 1624 77
1353 1064 79
210 371 56
1779 1113 9
660 1442 64
429 903 8
303 385 78
474 777 35
1551 294 46
1374 959 26
582 476 26
87 1477 13
297 679 39
1302 343 7
1206 1134 82
783 42 40
552 329 59
1227 910 27
492 252 24
1668 70 51
1677 434 21
1773 434 24
369 1155 36
489 378 14
318 1204 45
840 770 20
1755 854 38
81 840 8
1206 945 6
771 56 51
963 1540 53
219 903 69
1596 539 64
1746 532 47
1227 742 26
837 651 31
1413 217 36
1482 1498 68
867 777 20
216 1344 61
573 1176 58
1428 1729 24
474 70 78
1275 980 3
1785 343 75
96 1351 34
1125 861 14
1296 1120 58
1350 1708 5
738 532 56
1032 1498 33
795 903 50
918 1015 16
819 1183 72
468 1162 66
1239 35 9
48 560 30
390 1806 30
720 1225 1
1416 1645 71
1746 441 38
1050 679 30
1296 574 18
885 1141 52
507 1470 1
360 721 38
1686 1029 68
591 1001 49
1767 595 56
1011 1589 22
375 1127 39
138 1701 27
936 1085 79
1236 637 33
279 875 6
1719 1519 16
1437 1533 16
753 1379 21
357 1029 5
228 1540 51
1194 686 28
1302 7 4
762 1750 18
240 308 36
1038 1568 52
1812 1631 9
918 399 11
669 1610 58
1242 749 30
1452 245 17
1632 924 15
582 119 73
78 1526 9
1512 525 54
945 350 16
750 735 55
1182 1568 49
882 280 72
486 385 80
1485 812 82
612 1561 26
822 1050 26
1737 819 24
144 1778 31
1506 1225 16
1707 392 35
1497 1463 58
111 1477 39
948 1015 49
690 343 58
1602 91 53
411 413 73
1596 343 42
1629 1386 67
945 1519 44
1410 777 17
234 1470 69
906 1512 29
837 756 18
696 1659 57
972 378 11
1350 1631 41
951 686 10
408 1386 32
381 1155 20
1326 1785 60
357 322 33
333 168 3
1461 1358 77
1362 378 41
825 1687 12
1320 553 70
507 1029 79
1467 819 29
1104 1771 73
81 259 12
450 1477 65
1575 1771 37
792 1029 52
1530 1491 27
1410 1435 21
1314 903 14
1521 210 29
345 721 41
612 1288 8
1524 483 40
510 1554 8
1476 343 25
1581 231 4
693 399 9
1290 1680 11
732 413 64
1476 847 52
714 1379 40
303 259 10
150 581 20
555 119 7
234 1295 23
1632 1085 67
876 1246 45
1164 1316 5
90 616 7
1299 1127 68
1737 1302 29
1005 1309 65
180 329 74
1083 189 27
1137 1547 11
1335 1512 76
51 168 20
849 259 41
1488 140 81
1422 49 14
318 322 58
345 98 19
492 329 64
843 574 49
783 301 40
1668 1806 26
198 1281 2
1110 742 51
1743 777 69
1476 1666 80
855 728 13
1785 651 46
606 1729 67
987 399 39
651 931 60
342 525 42
1437 392 74
1746 742 66
1059 749 53
663 1204 57
297 1743 44
573 1218 81
1143 42 39
1290 805 74
426 1708 3
1176 294 44
1704 1057 49
1398 861 4
93 987 42
726 651 15
1782 1043 72
720 1001 67
1020 819 2
105 1386 20
402 560 26
1008 1127 7
1314 322 61
159 280 9
1512 595 20
966 770 53
528 406 82
1392 1477 44
465 1372 60
378 427 75
105 1330 64
1734 560 28
6 1204 47
516 553 58
768 350 49
330 147 3
903 77 74
1266 161 63
741 1113 11
1272 889 12
975 259 21
1812 77 66
1158 532 63
903 812 17
984 1729 59
639 259 62
996 812 6
1272 553 15
165 1771 81
732 1001 23
813 651 75
1215 665 59
1821 1491 72
141 294 16
1272 1085 9
1647 868 82
171 945 8
627 833 1
1356 1162 76
1524 1120 43
924 1715 79
1605 553 57
165 777 56
180 987 4
150 756 65
714 1211 45
1320 70 44
216 140 69
285 217 19
1164 1078 10
891 259 7
846 917 42
690 763 54
591 1288 36
546 315 65
1053 1778 81
1305 1624 73
612 1190 9
1086 1603 48
903 329 63
1458 630 42
1029 210 1
1272 1596 81
600 210 51
441 1589 64
24 455 2
675 1631 37
81 7 71
144 896 5
1074 602 31
975 504 78
78 7 29
1047 119 70
378 784 62
1584 945 22
1530 1155 63
1761 763 34
1164 539 75
837 1582 8
1602 7 70
702 959 2
882 1134 18
693 1190 25
1380 1113 8
1182 1533 37
375 1785 50
1518 1043 13
78 1407 70
30 1806 71
387 385 6
1377 98 39
1227 392 62
1428 1036 25
1683 924 57
1554 1687 56
1494 959 44
207 1099 58
1356 868 29
1416 35 79
57 861 24
1653 469 63
1341 1302 62
1227 322 68
1761 14 56
1608 1603 8
1134 735 30
1554 1358 29
480 392 22
1089 966 5
1782 1239 16
861 98 33
813 490 52
1296 1421 18
909 1281 41
570 714 73
891 665 8
69 1547 80
228 1575 20
501 763 9
483 378 14
477 700 64
162 826 37
1533 1470 42
651 812 56
1038 70 76
144 1316 10
1785 42 37
1389 616 16
645 700 34
1542 1344 13
1194 784 45
1761 1162 82
1155 441 20
1053 231 10
1449 518 47
630 238 5
777 637 74
258 1638 76
957 455 40
150 1316 14
51 882 37
1248 1239 55
471 91 75
396 1323 75
1491 742 74
267 168 47
21 1022 73
1161 511 28
252 1603 78
672 343 64
1566 630 37
1476 1253 32
1014 1799 47
1305 931 30
1737 210 5
1776 1057 81
1332 1533 14
1035 1547 56
1014 1778 26
48 595 51
1266 1218 15
543 812 75
204 1750 74
927 1113 72
156 1218 75
525 1722 30
1740 1694 61
897 217 2
141 392 11
978 1190 68
384 154 14
708 77 61
750 1050 80
1290 1057 63
1485 7 65
72 504 8
1035 1071 30
1359 1064 64
1380 1148 80
1539 1155 1
1164 1260 34
1626 1806 44
1416 1323 19
840 357 64
954 259 75
1596 518 19
1206 1456 66
1557 1652 9
1287 1043 77
1407 1267 23
453 1099 19
1629 686 34
1821 1673 32
699 777 22
561 1113 57
1578 532 73
156 70 81
1635 1134 26
651 882 30
1032 1351 1
1173 1204 29
960 462 59
1287 84 70
168 1575 15
1821 938 43
1632 770 81
708 1015 55
744 483 75
1167 924 9
981 896 9
384 1036 16
720 308 47
1509 1484 29
1533 441 63
744 1729 19
1473 294 11
480 1379 34
369 1547 61
1077 1323 9
1527 1148 81
1509 1176 26
489 308 73
252 875 9
789 1554 42
660 1666 5
1248 245 53
525 532 45
1119 532 16
1632 1659 7
837 644 39
192 504 43
1584 1806 73
351 1533 43
1692 910 82
540 133 54
75 630 59
978 679 19
1011 1554 41
912 518 6
873 1148 22
474 791 32
1137 343 62
1086 70 59
1506 1043 62
1194 175 14
591 259 70
1434 63 71
1194 1736 64
720 77 78
1356 1463 72
651 252 16
1269 1169 30
1389 1372 13
945 441 82
1176 973 22
234 1085 52
645 196 9
522 1232 15
1233 1421 28
678 1190 81
591 420 50
1290 763 7
1311 630 30
573 42 45
387 490 37
1119 1232 69
1122 882 64
453 1610 67
984 126 75
918 896 40
429 1092 14
336 980 69
1479 777 9
921 42 58
1326 805 26
699 1309 21
1314 924 76
159 1106 41
270 56 25
1449 1274 1
1506 1820 32
1620 672 44
279 791 29
1395 959 2
1329 1134 24
1032 161 42
909 1799 13
1626 1022 39
306 1673 49
675 350 67
837 1582 43
96 1260 53
3 126 5
405 70 58
282 1197 65
558 1001 25
1446 770 27
714 1113 21
1818 1799 65
1011 630 60
1752 784 24
1665 700 22
1098 1330 66
1431 728 72
1314 1351 11
450 1400 51
1056 812 54
1284 588 72
555 189 18
906 126 32
1725 1526 7
1197 462 26
1317 903 44
75 350 25
789 1155 61
654 1778 53
1770 1512 40
612 693 77
1170 350 46
1695 1337 5
474 434 72
1143 896 33
1812 1771 4
876 525 72
813 672 4
1089 1197 76
1260 1617 65
1761 350 1
1764 42 25
1677 1806 59
210 1652 67
27 511 41
1362 875 80
1560 1372 22
525 1757 71
1332 406 12
663 1393 40
1116 1071 44
513 1792 60
246 819 30
825 1729 40
1008 707 69
501 476 75
1773 1057 36
783 126 76
1077 1008 59
24 1624 56
1476 1736 13
936 329 56
1389 203 12
1362 1253 14
651 812 14
1686 49 29
72 210 25
36 1414 82
1791 1435 22
498 1169 66
738 1386 45
1473 1645 73
810 91 62
285 1169 23
1767 1442 61
264 42 80
414 301 40
732 28 46
900 1022 46
1545 1554 58
1650 1239 58
1743 1540 48
1002 1505 21
1560 441 48
120 518 76
843 973 4
12 287 19
771 1351 19
684 1435 44
198 875 1
399 1428 42
1 1197 79
99 357 33
891 1281 61
234 189 59
636 1302 67
549 1722 71
915 1323 20
1788 35 23
615 196 53
1491 791 55
375 1680 46
1668 896 53
1122 252 67
1380 217 77
1098 1582 35
1122 294 29
1326 175 20
735 1253 41
1053 1323 8
864 1337 3
450 588 17
891 1267 47
1764 819 1
378 1092 68
378 84 15
1536 1687 40
1782 1029 73
750 917 76
975 938 80
1467 392 43
1050 427 14
231 1596 2
279 1778 61
1389 1106 56
39 532 60
234 504 56
1131 616 43
192 1715 38
897 301 32
1254 602 14
765 973 9
1482 532 51
1371 1680 68
111 511 71
495 1197 21
858 777 53
1602 903 56
609 35 23
816 441 15
1008 1253 58
1065 1554 36
393 1736 49
453 1491 7
1233 364 15
1296 903 15
642 945 29
357 1085 6
288 77 77
1731 1561 9
396 1099 15
81 1631 49
795 1 43
1455 1778 33
1473 1001 44
1518 70 52
1767 329 48
93 532 39
750 1141 43
1359 1463 24
1818 1715 17
420 966 64
1248 1715 55
3 1400 39
1599 602 6
945 7 3
297 1771 77
1704 1421 51
258 1232 66
54 168 7
159 1260 53
1095 161 20
495 1673 50
990 1519 73
1329 1750 1
1008 1666 78
1218 1540 54
852 1204 39
1710 735 7
1710 196 27
357 210 39
834 1015 54
234 728 39
1710 1645 71
753 182 79
870 1148 16
96 476 33
1152 1211 62
1569 1561 41
123 882 68
816 1603 9
1716 1498 74
81 280 62
1293 182 78
1476 1449 30
1683 1652 12
1512 1785 55
1692 560 78
1521 1260 75
126 1211 43
1527 686 32
1725 994 33
1449 1008 51
1686 504 49
1371 875 3
1383 1596 62
1683 875 31
1272 1477 51
1041 483 12
1476 1281 5
204 1029 44
648 413 1
696 763 54
822 833 29
1179 840 73
1068 455 13
408 49 26
861 910 63
1758 1442 10
1557 1078 20
1818 14 18
1638 525 53
690 924 70
990 91 5
570 1022 76
1527 1113 15
1725 1106 31
501 770 51
1623 1421 48
102 952 29
882 1442 16
1272 308 76
1191 1722 48
291 1561 72
18 1155 66
1380 182 81
1299 273 47
1776 1813 74
1557 525 39
975 1344 38
1254 1281 68
15 1365 4
1374 1771 18
783 1701 25
372 245 56
678 42 35
462 973 57
78 1750 55
819 1176 73
1449 1540 34
57 1351 19
1740 112 6
381 105 50
1044 1708 66
1086 1141 82
957 588 21
141 1554 69
945 987 34
1596 259 36
381 336 41
960 1421 34
393 1792 69
1269 1813 76
603 1 26
1380 483 36
54 217 34
1092 672 37
1035 1169 58
279 1785 80
1077 1085 61
1260 84 66
1671 1813 31
498 938 29
522 7 14
1104 1 18
339 1155 4
9 1463 61
1782 1694 55
810 441 11
1632 952 71
132 749 51
3 1302 62
252 1099 28
1377 861 37
1545 1610 59
855 105 15
1524 959 52
1314 1722 78
1104 126 19
1008 686 66
522 266 34
861 798 52
639 420 5
1680 1078 53
546 399 52
1503 595 11
1014 245 51
351 1610 41
534 98 48
1545 1302 66
534 399 75
927 1197 39
540 854 24
816 1057 74
273 147 32
465 805 35
591 574 61
1377 147 62
537 1358 19
1470 1526 1
1560 1701 72
237 658 8
399 1442 80
672 651 17
66 1659 70
663 77 36
1341 266 44
780 1764 32
153 42 72
1269 504 37
1308 1701 1
1527 1694 28
549 1211 56
276 651 70
681 1211 14
51 1631 75
864 889 36
1197 1134 2
1389 56 3
756 1036 9
387 91 52
198 525 62
936 553 16
1710 294 15
1620 448 40
1683 406 71
1422 1463 58
1719 700 1
1479 1813 7
1719 378 38
936 595 27
918 1148 4
1725 1260 73
1698 1764 30
141 1519 55
813 1673 37
1044 1554 46
993 105 28
909 385 27
1494 917 52
1251 1022 71
27 924 50
168 1351 3
489 14 62
180 252 8
459 1127 61
558 70 8
1770 1428 68
1707 1169 45
177 497 35
312 1428 82
978 644 12
1596 644 42
1434 77 9
45 959 45
1785 91 32
873 462 65
1812 427 25
192 791 20
1593 217 18
1443 1561 37
1107 1190 37
198 1085 39
1104 553 45
774 476 8
1431 987 49
342 910 34
276 1771 65
1188 441 1
1011 1701 61
648 1064 20
1059 1379 47
978 203 1
1404 1400 10
813 1295 30
1155 546 32
297 994 32
933 301 64
1050 266 70
555 1225 37
408 1113 37
657 308 58
456 1078 80
1257 182 15
1620 455 63
651 1743 67
1440 833 69
993 539 11
1803 1617 45
759 1813 81
1263 1785 14
801 119 71
579 672 66
144 427 25
654 315 68
1557 105 6
1269 1393 74
1140 175 15
132 1792 57
885 1785 73
1497 336 79
369 1505 1
54 1589 56
1434 1204 46
1194 924 45
696 1631 81
381 735 57
969 1484 29
1509 287 30
639 1197 43
987 595 24
21 994 41
1 1141 3
900 665 33
1638 777 45
567 595 22
1065 1470 38
840 21 1
1212 203 41
378 301 6
1062 1120 56
1731 1274 54
771 1645 52
486 1316 53
1452 1491 39
1779 1820 22
1479 1659 46
1416 1575 57
837 1771 57
1467 700 9
678 917 37
120 1113 56
591 784 27
1065 1701 81
1095 1533 35
1494 98 20
1800 1778 72
1611 1204 45
933 1358 59
588 609 80
306 1792 9
1203 1470 21
948 1365 70
549 483 54
732 1638 3
1569 707 72
1041 168 64
1008 1561 23
690 399 35
606 1085 45
1002 1407 72
1404 1323 41
606 1190 48
906 672 15
690 847 72
288 1064 36
873 1106 27
1026 966 7
1386 1470 18
1302 665 71
6 945 52
1224 1729 66
234 1155 27
1665 1582 14
897 637 52
477 98 80
1431 1498 54
726 182 12
1518 1281 41
1356 1057 29
1041 1421 66
951 133 4
1038 805 30
204 1274 37
330 21 26
1512 1638 32
1011 434 25
1497 1743 4
51 490 14
732 350 15
1614 854 9
1197 1512 57
1077 1295 68
579 1022 35
726 938 81
750 1778 18
1569 721 67
1530 1309 48
1110 140 48
1302 1610 29
1560 1218 30
1596 903 72
336 1393 23
753 1379 18
960 553 13
159 1365 3
297 1344 2
1749 49 41
1239 1533 25
1647 1113 32
144 1568 50
1365 1729 33
828 252 46
492 462 32
858 1498 44
1563 1260 23
1428 1169 55
687 938 66
981 833 62
516 644 39
1707 35 47
618 896 68
987 490 78
1494 1554 33
417 854 80
1758 1295 30
768 1029 34
1620 553 44
129 609 31
1056 1302 53
741 784 48
636 301 62
411 1337 49
357 637 60
276 1281 39
291 441 55
1101 1253 70
1719 224 33
540 1428 44
324 791 8
381 700 34
756 133 11
1674 224 56
1434 84 80
582 455 44
1773 777 19
1743 448 17
1794 1183 14
1317 567 64
942 931 18
330 119 16
1242 105 65
1758 735 76
825 1022 21
1209 763 41
810 350 8
1491 273 8
96 595 66
1494 679 49
246 154 16
33 490 12
1281 924 30
870 735 37
996 1589 67
1032 938 16
1608 343 14
30 1365 59
264 1036 10
1557 1778 48
1356 1575 57
1275 1386 13
1683 189 34
558 1134 35
1662 917 13
408 497 78
1062 1505 44
801 7 68
330 1414 40
933 658 52
525 1470 26
840 245 5
1293 287 65
1647 63 63
615 252 65
1599 1358 28
1071 1 17
282 1596 18
1572 1624 53
192 1421 56
540 1400 66
747 392 80
915 1169 64
396 1218 44
1248 1015 10
1695 413 48
348 1582 12
189 161 5
318 1134 50
1494 1498 16
1479 868 30
462 1505 28
372 301 25
390 1022 21
543 1267 10
1521 1554 43
1044 1092 46
45 1253 1
1278 588 50
1617 161 59
1791 1099 38
684 637 50
27 1001 31
570 1484 36
1518 329 58
420 266 11
951 1295 41
522 875 71
972 105 36
1269 679 29
819 420 81
1809 1526 35
105 1078 29
1011 1505 72
249 1071 73
1116 1610 72
1002 14 13
1563 623 60
936 539 19
435 420 53
1749 245 71
480 1099 12
261 1638 6
1683 847 14
351 588 77
789 1344 72
303 1253 55
1116 966 75
1056 1281 52
690 700 61
1665 301 36
1353 1414 24
1680 1421 26
1491 1638 36
1647 1414 26
1578 1743 55
429 1505 79
1344 126 64
423 490 53
1638 742 21
426 1351 47
477 56 19
1740 1029 60
783 1085 76
1089 1295 31
1602 756 59
261 1617 15
621 161 38
252 1792 45
1776 1673 38
426 1239 12
1122 98 13
858 1001 1
180 1519 23
624 1064 1
1710 693 7
948 1358 9
639 819 7
1245 350 48
1149 392 62
1 1085 22
1224 1680 54
168 1239 41
1092 231 27
516 1659 76
114 616 27
1536 1582 79
1158 1169 59
915 238 17
186 959 17
1431 1281 70
384 1463 42
1056 945 28
1248 1127 79
1311 119 44
612 1477 25
1305 21 33
1437 525 20
309 1085 31
1011 469 37
1050 294 60
519 602 72
762 1288 27
1038 651 38
921 1407 72
957 1631 42
186 1582 24
1368 924 15
465 1295 39
1296 1302 70
1371 413 47
1521 301 35
1506 119 27
969 651 68
1596 903 35
489 1624 72
396 1743 27
981 105 9
360 441 36
1521 1134 79
1011 847 39
1095 1617 6
891 889 25
246 91 32
537 875 28
1125 343 9
594 1729 82
1401 1057 28
1020 483 76
111 1330 71
1665 791 14
1281 854 64
249 1820 60
183 826 43
270 595 21
336 168 80
1407 294 53
699 1666 9
201 707 32
261 665 67
1815 1127 56
189 1365 60
324 168 69
567 798 71
696 1589 69
1722 511 17
1767 1078 29
1767 1547 82
870
656 5140
1 625 9
2 635 69
3 317 30
4 96 63
5 532 9
6 504 78
7 220 54
8 61 27
9 618 48
10 184 72
11 298 24
12 319 57
13 445 51
14 620 45
15 54 84
16 18 63
17 466 51
18 271 9
19 644 75
20 601 75
21 231 66
22 379 6
23 24 69
24 281 30
25 138 72
26 497 15
27 151 24
28 277 25
29 153 6
30 77 39
31 530 24
32 300 12
33 499 66
34 137 30
35 612 18
36 282 15
37 297 30
38 165 18
39 15 27
40 39 69
41 138 30
42 166 48
43 485 72
44 98 63
45 569 48
46 330 27
47 186 21
48 179 12
49 612 3
50 84 30
51 201 42
52 280 60
53 296 57
54 422 81
55 554 18
56 545 24
57 428 9
58 157 30
59 460 75
60 69 51
61 601 27
62 35 6
63 18 30
64 344 84
65 412 60
66 126 30
67 251 84
68 255 6
69 228 3
70 437 78
71 298 18
72 563 18
73 162 33
74 35 66
75 500 60
76 476 3
77 158 33
78 392 36
79 257 72
80 137 3
81 39 51
82 193 27
83 430 6
84 645 24
85 504 69
86 67 57
87 645 60
88 228 39
89 341 18
90 627 9
91 517 69
92 531 66
93 589 30
94 261 42
95 23 9
96 486 54
97 102 72
98 538 27
99 609 69
100 64 6
101 533 3
102 399 18
103 161 6
104 229 57
105 182 33
106 388 72
107 626 36
108 67 21
109 52 78
110 578 39
111 20 6
112 120 51
113 57 36
114 199 48
115 240 63
116 468 21
117 510 69
118 58 3
119 57 6
120 248 54
121 220 42
122 477 24
123 302 39
124 128 36
125 526 84
126 346 6
127 245 24
128 81 12
129 76 6
130 450 30
131 606 81
132 646 3
133 189 18
134 85 33
135 90 24
136 24 39
137 645 39
138 181 12
139 444 6
140 376 69
141 639 6
142 580 72
143 183 21
144 337 51
145 210 45
146 408 81
147 94 39
148 383 36
149 110 6
150 248 84
151 377 60
152 68 75
153 491 69
154 331 69
155 340 18
156 591 48
157 337 6
158 51 54
159 179 6
160 288 75
161 604 39
162 112 57
163 332 12
164 518 12
165 125 39
166 231 84
167 584 3
168 76 6
169 482 78
170 357 6
171 298 69
172 610 21
173 67 63
174 106 15
175 63 45
176 295 45
177 26 15
178 232 78
179 433 24
180 40 9
181 337 57
182 631 12
183 612 78
184 513 72
185 372 6
186 262 51
187 172 30
188 42 84
189 652 57
190 2 54
191 400 27
192 119 63
193 376 6
194 572 21
195 85 84
196 274 9
197 193 9
198 432 9
199 347 48
200 247 63
201 608 81
202 215 18
203 615 54
204 556 81
205 506 81
206 351 18
207 147 30
208 421 6
209 270 66
210 195 27
211 624 36
212 259 57
213 141 66
214 60 57
215 474 81
216 357 60
217 632 75
218 48 51
219 294 12
220 526 6
221 643 27
222 524 36
223 185 9
224 355 84
225 261 6
226 423 54
227 301 6
228 620 6
229 601 66
230 424 3
231 224 3
232 447 81
233 172 66
234 9 72
235 82 6
236 357 45
237 357 54
238 430 21
239 598 9
240 536 3
241 499 84
242 148 63
243 15 84
244 254 42
245 366 27
246 186 60
247 627 72
248 236 78
249 300 12
250 230 63
251 276 84
252 633 30
253 379 21
254 426 69
255 423 75
256 511 63
257 292 84
258 399 60
259 554 6
260 522 60
261 201 42
262 366 9
263 573 75
264 35 12
265 278 60
266 509 27
267 469 6
268 114 21
269 98 30
270 410 78
271 278 48
272 192 69
273 135 33
274 272 69
275 630 3
276 656 27
277 340 81
278 487 48
279 344 81
280 584 63
281 459 42
282 650 72
283 396 6
284 655 18
285 564 21
286 287 18
287 202 27
288 615 81
289 242 30
290 93 57
291 469 9
292 343 75
293 47 39
294 555 66
295 364 63
296 424 39
297 325 30
298 655 30
299 309 30
300 159 75
301 415 39
302 156 78
303 597 57
304 85 72
305 142 33
306 636 42
307 567 36
308 458 15
309 61 12
310 332 3
311 603 33
312 252 63
313 327 66
314 192 3
315 413 81
316 28 30
317 514 36
318 38 12
319 504 75
320 621 54
321 240 84
322 21 63
323 591 21
324 459 51
325 116 72
326 339 81
327 394 27
328 287 15
329 292 27
330 374 9
331 526 84
332 404 63
333 129 24
334 238 48
335 138 42
336 110 21
337 96 39
338 575 3
339 193 45
340 358 33
341 325 48
342 74 54
343 584 36
344 645 75
345 16 63
346 605 84
347 291 72
348 140 84
349 343 3
350 196 48
351 199 81
352 403 21
353 213 57
354 497 6
355 42 75
356 634 3
357 366 42
358 483 33
359 194 45
360 313 12
361 578 45
362 513 84
363 653 66
364 524 24
365 269 33
366 18 42
367 93 9
368 620 18
369 371 24
370 347 45
371 295 30
372 35 75
373 165 78
374 82 36
375 169 6
376 646 78
377 526 30
378 334 84
379 39 6
380 581 75
381 178 63
382 633 18
383 583 12
384 98 72
385 354 6
386 534 69
387 652 45
388 433 51
389 431 6
390 553 21
391 218 12
392 585 21
393 191 57
394 592 63
395 614 30
396 117 84
397 406 6
398 380 27
399 638 6
400 635 27
401 447 39
402 258 15
403 19 60
404 530 30
405 406 78
406 616 6
407 602 60
408 32 6
409 437 6
410 3 39
411 246 3
412 82 21
413 476 6
414 456 33
415 212 51
416 333 9
417 247 45
418 257 18
419 447 66
420 277 27
421 583 12
422 439 66
423 311 57
424 260 9
425 158 39
426 112 48
427 131 57
428 361 48
429 162 42
430 343 39
431 526 48
432 69 57
433 166 12
434 188 6
435 216 6
436 179 75
437 17 15
438 356 33
439 483 54
440 596 54
441 31 66
442 467 75
443 46 6
444 297 78
445 553 66
446 224 30
447 68 6
448 652 72
449 553 30
450 371 48
451 536 39
452 45 60
453 610 33
454 364 15
455 81 57
456 639 3
457 362 9
458 471 72
459 378 63
460 197 33
461 204 42
462 602 54
463 529 54
464 256 27
465 540 12
466 507 66
467 189 33
468 241 54
469 326 12
470 533 21
471 274 78
472 487 3
473 327 15
474 65 63
475 153 21
476 550 3
477 427 9
478 422 57
479 335 51
480 397 54
481 10 51
482 623 72
483 198 3
484 626 51
485 98 51
486 189 72
487 248 3
488 193 21
489 452 54
490 170 3
491 638 84
492 53 78
493 247 12
494 269 30
495 243 12
496 110 24
497 286 72
498 409 6
499 350 72
500 177 48
501 206 63
502 420 42
503 78 48
504 216 69
505 229 6
506 527 15
507 15 30
508 588 30
509 539 42
510 641 78
511 338 15
512 647 63
513 314 24
514 593 21
515 135 66
516 271 51
517 367 72
518 70 24
519 609 60
520 441 30
521 625 45
522 386 57
523 303 45
524 277 48
525 426 6
526 353 3
527 1 6
528 90 81
529 323 78
530 572 21
531 627 18
532 371 51
533 549 39
534 402 69
535 293 12
536 435 66
537 163 45
538 99 3
539 439 24
540 174 72
541 32 27
542 517 45
543 604 6
544 523 33
545 232 30
546 531 9
547 597 60
548 247 66
549 157 69
550 621 21
551 602 78
552 322 39
553 155 6
554 373 6
555 409 9
556 326 78
557 360 54
558 530 36
559 560 24
560 642 84
561 54 54
562 568 39
563 25 54
564 348 30
565 7 12
566 537 75
567 115 69
568 530 18
569 4 84
570 575 30
571 152 63
572 180 69
573 193 24
574 144 18
575 144 33
576 104 45
577 53 54
578 325 45
579 533 15
580 398 42
581 320 3
582 341 60
583 117 66
584 480 6
585 586 24
586 148 48
587 377 39
588 644 42
589 126 81
590 56 69
591 622 72
592 597 75
593 244 69
594 607 84
595 350 51
596 646 39
597 568 6
598 175 60
599 160 66
600 307 42
601 646 15
602 12 72
603 464 66
604 587 3
605 194 24
606 504 45
607 456 12
608 171 15
609 47 57
610 71 42
611 4 75
612 334 72
613 442 72
614 62 39
615 124 48
616 43 36
617 218 57
618 593 69
619 243 51
620 60 48
621 279 51
622 578 6
623 100 60
624 58 54
625 639 69
626 322 57
627 575 60
628 447 72
629 9 24
630 595 6
631 313 6
632 27 75
633 211 9
634 15 54
635 131 66
636 610 48
637 322 9
638 281 54
639 208 30
640 361 78
641 64 6
642 628 36
643 433 27
644 620 6
645 654 48
646 65 15
647 77 51
648 216 27
649 33 39
650 257 15
651 588 30
652 521 84
653 332 3
654 599 39
655 515 63
656 266 36
504 280 9
60 346 17
255 182 12
345 86 21
60 576 9
3 32 65
174 432 25
516 544 68
366 115 18
39 584 53
633 67 31
330 150 21
396 47 70
474 353 68
18 348 67
402 348 63
156 398 32
72 442 36
651 164 27
369 644 19
492 579 35
615 422 59
132 125 70
318 639 31
525 400 66
228 112 78
147 274 74
144 504 29
519 518 3
435 172 19
594 219 65
498 125 36
453 421 6
57 291 15
288 1 41
525 101 11
219 80 37
252 545 53
555 27 47
297 198 67
654 8 9
510 59 36
33 629 70
117 299 13
195 608 40
405 353 4
81 380 79
339 32 19
600 48 36
438 459 36
36 132 64
399 523 77
480 419 46
486 376 38
84 454 52
351 28 2
423 299 2
372 217 15
333 91 37
6 427 47
570 235 12
378 635 79
294 123 18
360 327 39
240 273 55
132 301 15
249 244 39
249 534 25
267 250 16
246 460 78
501 308 2
141 385 75
144 473 11
69 588 9
162 469 80
612 406 58
627 470 5
318 373 71
324 556 24
45 526 21
30 176 60
27 143 21
156 438 5
99 106 9
27 643 58
444 594 60
84 25 56
627 278 3
162 498 12
96 624 77
462 204 35
474 33 21
552 444 55
501 653 21
372 542 58
45 24 67
381 153 49
363 339 66
111 20 42
222 581 7
117 99 7
222 285 79
150 183 23
579 160 68
459 180 76
606 197 43
105 114 39
111 383 62
528 145 76
348 105 17
441 403 75
186 219 13
417 524 68
270 302 24
111 426 14
156 135 12
534 59 47
6 354 42
441 415 9
117 136 12
597 175 13
498 438 80
633 237 62
642 139 70
630 58 48
516 178 21
258 278 73
105 159 24
132 292 39
327 651 19
195 161 16
426 91 60
642 76 45
582 10 4
150 331 38
369 651 74
480 315 4
258 387 66
378 474 60
36 603 54
216 14 23
612 354 9
483 597 73
345 105 23
87 190 10
282 149 70
600 41 9
351 191 37
591 39 13
261 233 9
597 562 23
576 47 40
498 367 33
360 521 20
252 255 15
180 52 9
114 615 5
471 490 34
285 282 47
162 88 24
618 469 62
234 356 50
174 161 18
531 313 53
393 502 61
441 578 26
570 109 9
411 370 33
42 359 8
621 64 49
483 647 68
519 560 2
132 362 1
444 250 3
549 297 37
441 155 9
537 99 43
282 26 9
624 451 79
228 313 5
483 196 22
492 357 3
531 332 31
231 276 72
612 121 20
546 326 24
492 581 32
264 136 38
345 365 81
105 322 37
318 23 54
510 240 23
375 191 80
39 577 43
483 644 79
63 18 25
213 445 25
228 513 32
93 456 60
48 649 32
408 303 27
117 10 77
57 489 12
144 49 13
210 32 25
630 411 45
129 218 46
60 128 80
642 439 69
6 273 10
201 297 35
654 286 14
189 582 29
300 209 46
210 458 26
120 536 57
381 1 25
612 525 14
339 383 56
444 373 49
387 58 26
636 81 82
300 84 59
285 50 6
300 574 16
465 531 3
390 611 71
345 2 5
12 374 41
567 606 31
597 332 28
273 611 53
342 526 3
627 540 77
612 454 39
405 614 57
477 492 14
285 65 19
567 189 5
225 359 9
279 594 20
21 388 51
600 475 23
444 513 70
405 57 71
369 292 26
